"artifactName","fullPackageName","externalPackageName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfTypesInPackage","externalTypeNames","packageName","Source Cypher File: domains/external-dependencies/queries/External_package_usage_per_artifact_and_package_with_annotations.cypher"
"axon-messaging-5.1.0","org.axonframework.messaging.commandhandling.configuration","org.jspecify.annotations",1,1,5,"NullMarked","configuration",""
"axon-messaging-5.1.0","org.axonframework.messaging.commandhandling.gateway","org.jspecify.annotations",1,1,9,"NullMarked","gateway",""
"axon-messaging-5.1.0","org.axonframework.messaging.commandhandling.interception","org.jspecify.annotations",1,1,7,"NullMarked","interception",""
"axon-messaging-5.1.0","org.axonframework.messaging.commandhandling.retry","org.jspecify.annotations",1,1,2,"NullMarked","retry",""
"axon-messaging-5.1.0","org.axonframework.messaging.commandhandling.tracing","org.jspecify.annotations",1,1,6,"NullMarked","tracing",""
"axon-messaging-5.1.0","org.axonframework.messaging.core","org.jspecify.annotations",1,1,87,"NullMarked","core",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.annotation","org.jspecify.annotations",1,1,53,"NullMarked","annotation",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.configuration","org.jspecify.annotations",1,1,3,"NullMarked","configuration",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.configuration.reflection","org.jspecify.annotations",1,1,4,"NullMarked","reflection",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.conversion","org.jspecify.annotations",1,1,3,"NullMarked","conversion",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.correlation","org.jspecify.annotations",1,1,7,"NullMarked","correlation",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.interception","org.jspecify.annotations",1,1,22,"NullMarked","interception",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.interception.annotation","org.jspecify.annotations",1,1,12,"NullMarked","annotation",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.reflection","org.jspecify.annotations",1,1,3,"NullMarked","reflection",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.retry","org.jspecify.annotations",1,1,14,"NullMarked","retry",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.sequencing","org.jspecify.annotations",1,1,12,"NullMarked","sequencing",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.timeout","org.jspecify.annotations",1,1,9,"NullMarked","timeout",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.unitofwork","org.jspecify.annotations",1,1,16,"NullMarked","unitofwork",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.unitofwork.annotation","org.jspecify.annotations",1,1,3,"NullMarked","annotation",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.unitofwork.transaction","org.jspecify.annotations",1,1,6,"NullMarked","transaction",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.unitofwork.transaction.jdbc","org.jspecify.annotations",1,1,3,"NullMarked","jdbc",""
"axon-messaging-5.1.0","org.axonframework.messaging.core.unitofwork.transaction.jpa","org.jspecify.annotations",1,1,6,"NullMarked","jpa",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling","org.jspecify.annotations",1,1,19,"NullMarked","eventhandling",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.annotation","org.jspecify.annotations",1,1,19,"NullMarked","annotation",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.configuration","org.jspecify.annotations",1,1,15,"NullMarked","configuration",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.conversion","org.jspecify.annotations",1,1,3,"NullMarked","conversion",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.gateway","org.jspecify.annotations",1,1,6,"NullMarked","gateway",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.interception","org.jspecify.annotations",1,1,4,"NullMarked","interception",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing","org.jspecify.annotations",1,1,4,"NullMarked","processing",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.errorhandling","org.jspecify.annotations",1,1,4,"NullMarked","errorhandling",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming","org.jspecify.annotations",1,1,2,"NullMarked","streaming",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming.pooled","org.jspecify.annotations",1,1,26,"NullMarked","pooled",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming.segmenting","org.jspecify.annotations",1,1,15,"NullMarked","segmenting",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming.token","org.jspecify.annotations",1,1,9,"NullMarked","token",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming.token.annotation","org.jspecify.annotations",1,1,3,"NullMarked","annotation",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming.token.store","org.jspecify.annotations",1,1,6,"NullMarked","store",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","org.jspecify.annotations",1,1,4,"NullMarked","inmemory",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc","org.jspecify.annotations",1,1,10,"NullMarked","jdbc",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","org.jspecify.annotations",1,1,5,"NullMarked","jpa",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.processing.subscribing","org.jspecify.annotations",1,1,6,"NullMarked","subscribing",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.replay","org.jspecify.annotations",1,1,12,"NullMarked","replay",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.replay.annotation","org.jspecify.annotations",1,1,12,"NullMarked","annotation",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventhandling.tracing","org.jspecify.annotations",1,1,8,"NullMarked","tracing",""
"axon-messaging-5.1.0","org.axonframework.messaging.eventstreaming","org.jspecify.annotations",1,1,17,"NullMarked","eventstreaming",""
"axon-messaging-5.1.0","org.axonframework.messaging.monitoring","org.jspecify.annotations",1,1,7,"NullMarked","monitoring",""
"axon-messaging-5.1.0","org.axonframework.messaging.monitoring.configuration","org.jspecify.annotations",1,1,10,"NullMarked","configuration",""
"axon-messaging-5.1.0","org.axonframework.messaging.monitoring.interception","org.jspecify.annotations",1,1,6,"NullMarked","interception",""
"axon-messaging-5.1.0","org.axonframework.messaging.queryhandling","org.jspecify.annotations",1,1,25,"NullMarked","queryhandling",""
"axon-messaging-5.1.0","org.axonframework.messaging.queryhandling","reactor.core.publisher",1,4,25,"MonoSink","queryhandling",""
"axon-messaging-5.1.0","org.axonframework.messaging.queryhandling.annotation","org.reactivestreams",1,1,8,"Publisher","annotation",""
"axon-messaging-5.1.0","org.axonframework.messaging.queryhandling.annotation","org.jspecify.annotations",1,1,8,"NullMarked","annotation",""
"axon-messaging-5.1.0","org.axonframework.messaging.queryhandling.configuration","org.jspecify.annotations",1,1,5,"NullMarked","configuration",""
"axon-messaging-5.1.0","org.axonframework.messaging.queryhandling.gateway","org.jspecify.annotations",1,1,3,"NullMarked","gateway",""
"axon-messaging-5.1.0","org.axonframework.messaging.queryhandling.interception","org.jspecify.annotations",1,1,9,"NullMarked","interception",""
"axon-messaging-5.1.0","org.axonframework.messaging.queryhandling.tracing","org.jspecify.annotations",1,1,8,"NullMarked","tracing",""
"axon-messaging-5.1.0","org.axonframework.messaging.tracing","org.jspecify.annotations",1,1,14,"NullMarked","tracing",""
"axon-messaging-5.1.0","org.axonframework.messaging.tracing.attributes","org.jspecify.annotations",1,1,7,"NullMarked","attributes",""
"axon-metrics-micrometer-5.1.0","org.axonframework.extension.metrics.micrometer","io.micrometer.core.instrument.simple",1,2,12,"SimpleMeterRegistry","micrometer",""
"axon-metrics-micrometer-5.1.0","org.axonframework.extension.metrics.micrometer","org.jspecify.annotations",1,1,12,"NullMarked","micrometer",""
"axon-metrics-micrometer-5.1.0","org.axonframework.extension.metrics.micrometer.reservoir","io.micrometer.core.instrument",1,4,2,"Clock","reservoir",""
"axon-metrics-micrometer-5.1.0","org.axonframework.extension.metrics.micrometer.reservoir","org.jspecify.annotations",1,1,2,"NullMarked","reservoir",""
"axon-metrics-micrometer-5.1.0","org.axonframework.extension.metrics.micrometer.springboot","org.springframework.context.annotation",1,3,5,"Bean","springboot",""
"axon-metrics-micrometer-5.1.0","org.axonframework.extension.metrics.micrometer.springboot","org.axonframework.extension.springboot.autoconfig",1,1,5,"AxonAutoConfiguration","springboot",""
"axon-metrics-micrometer-5.1.0","org.axonframework.extension.metrics.micrometer.springboot","io.micrometer.core.instrument.simple",1,2,5,"SimpleMeterRegistry","springboot",""
"axon-metrics-micrometer-5.1.0","org.axonframework.extension.metrics.micrometer.springboot","io.micrometer.core.instrument",1,3,5,"MeterRegistry","springboot",""
"axon-metrics-micrometer-5.1.0","org.axonframework.extension.metrics.micrometer.springboot","org.jspecify.annotations",1,1,5,"NullMarked","springboot",""
"axon-modelling-5.1.0","org.axonframework.modelling","org.jspecify.annotations",1,1,17,"NullMarked","modelling",""
"axon-modelling-5.1.0","org.axonframework.modelling.annotation","org.jspecify.annotations",1,1,11,"NullMarked","annotation",""
"axon-modelling-5.1.0","org.axonframework.modelling.configuration","org.jspecify.annotations",1,1,14,"NullMarked","configuration",""
"axon-modelling-5.1.0","org.axonframework.modelling.entity","org.jspecify.annotations",1,1,14,"NullMarked","entity",""
"axon-modelling-5.1.0","org.axonframework.modelling.entity.annotation","org.jspecify.annotations",1,1,19,"NullMarked","annotation",""
"axon-modelling-5.1.0","org.axonframework.modelling.entity.child","org.jspecify.annotations",1,1,15,"NullMarked","child",""
"axon-modelling-5.1.0","org.axonframework.modelling.repository","org.jspecify.annotations",1,1,9,"NullMarked","repository",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.api","io.axoniq.axonserver.grpc",1,4,13,"ErrorMessage","api",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.api","io.axoniq.axonserver.connector.impl",1,3,13,"ServerAddress","api",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.api","io.grpc.netty.shaded.io.netty.handler.ssl",1,2,13,"SslContextBuilder","api",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.api","io.grpc.netty.shaded.io.grpc.netty",1,1,13,"GrpcSslContexts","api",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.api","org.springframework.boot.context.properties",1,1,13,"ConfigurationProperties","api",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.api","io.axoniq.axonserver.connector.control",1,1,13,"ControlChannel","api",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.api","org.jspecify.annotations",1,1,13,"NullMarked","api",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.api.command","org.jspecify.annotations",1,1,4,"NullMarked","command",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.api.query","org.jspecify.annotations",1,1,4,"NullMarked","query",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.command","org.jspecify.annotations",1,1,4,"NullMarked","command",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.command","com.google.protobuf",1,4,4,"ByteString","command",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.command","io.axoniq.axonserver.connector.command",1,3,4,"CommandChannel","command",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.configuration","io.axoniq.axonserver.connector.control",1,1,8,"ControlChannel","configuration",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.configuration","io.axoniq.axonserver.connector",1,1,8,"AxonServerConnection","configuration",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.configuration","io.grpc",1,3,8,"ManagedChannelBuilder","configuration",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.configuration","org.jspecify.annotations",1,1,8,"NullMarked","configuration",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.event","org.jspecify.annotations",1,1,15,"NullMarked","event",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.event","io.axoniq.axonserver.connector.admin",1,3,15,"AdminChannel","event",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.query","org.jspecify.annotations",1,1,9,"NullMarked","query",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.query","com.google.protobuf",1,7,9,"ByteString","query",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.shared","org.jspecify.annotations",1,1,8,"NullMarked","shared",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.shared","com.google.protobuf",1,2,8,"ByteString","shared",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.snapshot","org.jspecify.annotations",1,1,2,"NullMarked","snapshot",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.snapshot","io.axoniq.axonserver.connector.event",1,2,2,"SnapshotChannel","snapshot",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.snapshot","com.google.protobuf",1,10,2,"ByteString","snapshot",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.snapshot","io.axoniq.axonserver.connector",1,5,2,"AxonServerConnection","snapshot",""
"axon-server-connector-5.1.0","io.axoniq.framework.axonserver.connector.util","org.jspecify.annotations",1,1,12,"NullMarked","util",""
"axon-test-5.1.0","org.axonframework.test","org.jspecify.annotations",1,1,5,"NullMarked","test",""
"axon-test-5.1.0","org.axonframework.test.extension","org.jspecify.annotations",1,1,5,"NullMarked","extension",""
"axon-test-5.1.0","org.axonframework.test.fixture","org.awaitility.core",1,2,33,"ConditionFactory","fixture",""
"axon-test-5.1.0","org.axonframework.test.fixture","org.awaitility",1,1,33,"Awaitility","fixture",""
"axon-test-5.1.0","org.axonframework.test.fixture","org.jspecify.annotations",1,1,33,"NullMarked","fixture",""
"axon-test-5.1.0","org.axonframework.test.matchers","org.jspecify.annotations",1,1,24,"NullMarked","matchers",""
"axon-test-5.1.0","org.axonframework.test.util","org.jspecify.annotations",1,1,12,"NullMarked","util",""
"axon-test-5.1.0","org.axonframework.test.util","org.hamcrest",1,7,12,"Description","util",""
"axon-tracing-opentelemetry-5.1.0","org.axonframework.extension.tracing.opentelemetry","org.jspecify.annotations",1,1,6,"NullMarked","opentelemetry",""
"axon-tracing-opentelemetry-5.1.0","org.axonframework.extension.tracing.opentelemetry","io.opentelemetry.api",1,2,6,"GlobalOpenTelemetry","opentelemetry",""
"axon-update-5.1.0","org.axonframework.update","org.jspecify.annotations",1,1,6,"NullMarked","update",""
"axon-update-5.1.0","org.axonframework.update.api","org.jspecify.annotations",1,1,7,"NullMarked","api",""
"axon-update-5.1.0","org.axonframework.update.common","org.jspecify.annotations",1,1,2,"NullMarked","common",""
"axon-update-5.1.0","org.axonframework.update.configuration","org.jspecify.annotations",1,1,8,"NullMarked","configuration",""
"axon-update-5.1.0","org.axonframework.update.detection","org.jspecify.annotations",1,1,5,"NullMarked","detection",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot","org.jspecify.annotations",1,1,7,"NullMarked","springboot",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.actuator","org.springframework.boot.actuate.health",1,3,2,"Status","actuator",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.actuator","org.jspecify.annotations",1,1,2,"NullMarked","actuator",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.actuator.axonserver","org.jspecify.annotations",1,1,3,"NullMarked","axonserver",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.autoconfig","org.springframework.boot.actuate.health",1,1,9,"SimpleStatusAggregator","autoconfig",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.autoconfig","org.springframework.lang",1,1,9,"Nullable","autoconfig",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.autoconfig","io.axoniq.framework.messaging.queryhandling.distributed",1,4,9,"DistributedQueryBusConfiguration","autoconfig",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.autoconfig","io.axoniq.axonserver.connector",1,1,9,"AxonServerConnection","autoconfig",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.autoconfig","org.springframework.beans",1,1,9,"BeansException","autoconfig",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.autoconfig","io.axoniq.axonserver.connector.control",1,1,9,"ControlChannel","autoconfig",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.autoconfig","io.axoniq.framework.messaging.commandhandling.distributed",1,4,9,"DistributedCommandBusConfiguration","autoconfig",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.autoconfig","jakarta.persistence",1,3,9,"EntityManagerFactory","autoconfig",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.autoconfig","org.axonframework.extension.springboot.util",1,1,9,"RegisterDefaultEntities","autoconfig",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.autoconfig","org.jspecify.annotations",1,1,9,"NullMarked","autoconfig",""
"axoniq-spring-boot-autoconfigure-5.1.0","io.axoniq.framework.springboot.service.connection","org.jspecify.annotations",1,1,5,"NullMarked","connection",""
